Employee_ID,Name,Age,Salary,City,Department,Experience_Years,Performance_Score,Bonus,Work_Hours
8509.0,Karan,42.0,69931.0,Mumbai,,24.0,3.0,14956.0,4.0
,Sneha,36.0,132030.0,Delhi,IT,17.0,9.0,19342.0,9.0
4854.0,Aman,24.0,76162.0,Pune,IT,1.0,2.0,17126.0,5.0
3491.0,Aman,19.0,107519.0,Chennai,Finance,10.0,5.0,21838.0,11.0
4124.0,Sneha,32.0,28272.0,Kolkata,HR,13.0,6.0,21977.0,
6691.0,Priya,39.0,60573.0,Delhi,HR,12.0,6.0,,7.0
4051.0,Priya,55.0,128984.0,,IT,16.0,7.0,20482.0,5.0
1004.0,Pooja,24.0,131239.0,Bangalore,Finance,9.0,,19796.0,10.0
,Pooja,58.0,87730.0,Pune,HR,3.0,1.0,,6.0
6315.0,Priya,40.0,131924.0,Kolkata,HR,2.0,8.0,,8.0
5869.0,Rahul,19.0,,Pune,HR,4.0,2.0,25057.0,7.0
1876.0,Akash,50.0,119978.0,Bangalore,Finance,,3.0,45925.0,8.0
8027.0,Rahul,35.0,121995.0,Kolkata,Sales,23.0,3.0,24826.0,10.0
5142.0,Priya,24.0,77784.0,Mumbai,HR,7.0,7.0,19869.0,4.0
7966.0,Aman,41.0,89828.0,Mumbai,IT,,6.0,19834.0,8.0
8079.0,Akash,28.0,85210.0,Pune,IT,23.0,9.0,12981.0,6.0
8987.0,Akash,29.0,117947.0,Chennai,Marketing,21.0,8.0,5368.0,6.0
,Sneha,35.0,55585.0,Kolkata,Sales,10.0,2.0,48260.0,10.0
5465.0,Priya,54.0,115869.0,Pune,HR,17.0,1.0,16676.0,11.0
1635.0,Priya,18.0,111786.0,Chennai,,4.0,6.0,29488.0,11.0
2693.0,Priya,18.0,93535.0,Bangalore,,7.0,1.0,36845.0,9.0
5752.0,Pooja,44.0,63153.0,Mumbai,IT,11.0,2.0,9841.0,5.0
9311.0,Priya,26.0,103758.0,Bangalore,Sales,17.0,1.0,44350.0,8.0
1830.0,Karan,18.0,89232.0,Mumbai,Sales,24.0,4.0,17853.0,8.0
6177.0,Karan,45.0,110164.0,Kolkata,HR,5.0,,13097.0,
9932.0,Priya,29.0,96164.0,Mumbai,Sales,,1.0,13915.0,9.0
,Pooja,33.0,34610.0,Delhi,Finance,10.0,4.0,,4.0
6949.0,Karan,24.0,77732.0,Delhi,HR,18.0,8.0,12539.0,7.0
3838.0,Priya,,136263.0,Delhi,Marketing,5.0,3.0,16153.0,5.0
2150.0,Akash,58.0,110578.0,???,Unknown123,22.0,9.0,39216.0,
8560.0,Rahul,40.0,,Pune,Marketing,15.0,7.0,44714.0,7.0
2931.0,Pooja,52.0,139651.0,Delhi,IT,10.0,,40528.0,10.0
2664.0,Aman,33.0,98811.0,Chennai,HR,24.0,2.0,41614.0,10.0
2081.0,Karan,59.0,126093.0,Bangalore,Sales,13.0,7.0,22743.0,11.0
1512.0,Priya,25.0,35791.0,Kolkata,HR,8.0,3.0,5745.0,5.0
,Aman,33.0,74242.0,Bangalore,Finance,24.0,2.0,,7.0
6237.0,,23.0,141573.0,Delhi,Marketing,1.0,8.0,27798.0,
1559.0,Akash,53.0,107830.0,Mumbai,HR,,9.0,25932.0,6.0
4672.0,Aman,48.0,56406.0,Delhi,,12.0,5.0,13791.0,10.0
8404.0,Akash,45.0,125633.0,Kolkata,Marketing,15.0,2.0,31048.0,7.0
4343.0,Rohan,52.0,,Delhi,Finance,4.0,6.0,45452.0,11.0
5070.0,Rahul,34.0,40704.0,Pune,Marketing,0.0,7.0,32357.0,5.0
1580.0,Rohan,47.0,,Pune,,21.0,6.0,27236.0,11.0
,Akash,26.0,28249.0,Mumbai,Finance,13.0,6.0,15912.0,11.0
9130.0,Karan,40.0,86764.0,Pune,IT,12.0,9.0,48004.0,4.0
4147.0,Sneha,18.0,51073.0,Pune,IT,4.0,7.0,36423.0,5.0
,Pooja,29.0,96794.0,Bangalore,HR,14.0,3.0,30488.0,5.0
2679.0,,34.0,112380.0,Kolkata,HR,11.0,8.0,33519.0,5.0
4506.0,Akash,50.0,22558.0,Pune,HR,3.0,9.0,,8.0
8253.0,Pooja,39.0,46269.0,Delhi,IT,20.0,4.0,13208.0,7.0
3744.0,Rohan,,,Chennai,,17.0,7.0,16660.0,4.0
,Akash,,140657.0,Delhi,Marketing,6.0,6.0,25759.0,11.0
3141.0,Rahul,31.0,56151.0,Pune,Sales,6.0,3.0,34357.0,11.0
7617.0,Sneha,42.0,23938.0,Delhi,Marketing,13.0,8.0,,8.0
3479.0,Rahul,28.0,77732.0,Delhi,Marketing,,9.0,21719.0,4.0
7484.0,Pooja,36.0,59043.0,,Finance,,7.0,40500.0,6.0
8421.0,Rahul,45.0,61668.0,Pune,IT,17.0,3.0,48382.0,4.0
5452.0,Akash,44.0,50758.0,Bangalore,Finance,23.0,,11057.0,5.0
,Aman,28.0,89326.0,Bangalore,HR,,7.0,32558.0,7.0
7665.0,Rohan,39.0,112141.0,,Sales,1.0,2.0,19321.0,9.0
3849.0,Karan,42.0,35944.0,,HR,2.0,5.0,,8.0
8390.0,Pooja,47.0,66829.0,,Sales,12.0,4.0,30217.0,9.0
7905.0,Pooja,36.0,119889.0,Bangalore,Finance,9.0,9.0,40562.0,5.0
3489.0,Rohan,56.0,37479.0,Kolkata,,1.0,5.0,38308.0,6.0
5611.0,Rohan,24.0,46859.0,Mumbai,IT,9.0,,8796.0,8.0
3839.0,Sneha,23.0,71657.0,Chennai,Sales,19.0,9.0,,10.0
9527.0,Rohan,26.0,109877.0,Bangalore,Marketing,2.0,5.0,9767.0,
6878.0,Rahul,35.0,30839.0,Bangalore,Marketing,12.0,4.0,41712.0,6.0
7303.0,Aman,48.0,137271.0,Bangalore,Sales,0.0,2.0,17216.0,7.0
1851.0,Rohan,23.0,37480.0,Delhi,Finance,,,36068.0,6.0
2687.0,Aman,39.0,119989.0,,Sales,5.0,5.0,38779.0,7.0
7833.0,Pooja,26.0,32278.0,Pune,Marketing,3.0,4.0,10336.0,7.0
3427.0,Akash,48.0,124993.0,Pune,Finance,,8.0,5501.0,7.0
5000.0,Akash,39.0,94159.0,Pune,Marketing,23.0,3.0,36690.0,4.0
6052.0,Sneha,38.0,143851.0,Delhi,Sales,20.0,,37952.0,6.0
,Rohan,52.0,34288.0,Bangalore,Finance,6.0,2.0,12432.0,
6732.0,,46.0,50339.0,Bangalore,Sales,8.0,2.0,38178.0,7.0
6387.0,Pooja,38.0,127120.0,Mumbai,IT,,4.0,13741.0,11.0
9002.0,Sneha,52.0,,Delhi,Sales,14.0,2.0,40368.0,6.0
6536.0,Rahul,40.0,61278.0,Chennai,IT,8.0,6.0,5867.0,5.0
4913.0,Sneha,57.0,55836.0,Chennai,,9.0,2.0,24157.0,6.0
2066.0,,40.0,35261.0,???,Unknown123,12.0,8.0,38598.0,8.0
8723.0,Rahul,35.0,,Kolkata,HR,12.0,8.0,14783.0,7.0
5380.0,Rohan,40.0,114400.0,Bangalore,Sales,24.0,3.0,22054.0,10.0
,Pooja,18.0,32640.0,Kolkata,Finance,10.0,1.0,25801.0,
6726.0,Rahul,37.0,105338.0,Delhi,HR,7.0,1.0,25908.0,8.0
4373.0,Karan,33.0,143213.0,Chennai,IT,18.0,2.0,,6.0
9945.0,Priya,26.0,104227.0,Kolkata,IT,,2.0,26822.0,9.0
3082.0,Pooja,42.0,86594.0,Bangalore,Finance,21.0,6.0,39547.0,
9967.0,Priya,55.0,81216.0,Pune,Sales,1.0,2.0,47637.0,8.0
7748.0,Pooja,42.0,129490.0,Bangalore,,6.0,5.0,17120.0,9.0
1417.0,Sneha,55.0,59543.0,Pune,Marketing,1.0,,,7.0
9306.0,Akash,24.0,89233.0,Delhi,IT,9.0,9.0,13858.0,7.0
9808.0,Sneha,33.0,114197.0,Mumbai,Finance,,6.0,15267.0,8.0
4974.0,Rohan,52.0,,Mumbai,HR,,,,7.0
4267.0,Priya,48.0,67555.0,Chennai,Sales,,3.0,,9.0
1825.0,Priya,18.0,103297.0,Kolkata,IT,4.0,9.0,37556.0,7.0
8668.0,Sneha,37.0,37997.0,Kolkata,HR,24.0,8.0,49484.0,8.0
6745.0,Rohan,44.0,73761.0,Pune,Sales,16.0,5.0,14398.0,11.0
1412.0,Pooja,18.0,92026.0,Pune,Sales,8.0,4.0,27674.0,7.0
8543.0,Sneha,54.0,121751.0,Chennai,Finance,5.0,5.0,,11.0
8587.0,Karan,41.0,,,IT,21.0,9.0,22517.0,9.0
,Sneha,22.0,121598.0,Mumbai,Finance,10.0,1.0,46425.0,6.0
8164.0,Sneha,28.0,86976.0,Kolkata,Marketing,3.0,6.0,6388.0,10.0
9867.0,Rohan,52.0,76825.0,Mumbai,Sales,24.0,6.0,33640.0,5.0
6988.0,Akash,46.0,99834.0,Chennai,Marketing,8.0,2.0,39186.0,8.0
3504.0,Priya,40.0,79692.0,Delhi,IT,18.0,9.0,8000.0,7.0
3967.0,Rahul,27.0,89303.0,Mumbai,Sales,5.0,9.0,28053.0,7.0
3786.0,Rohan,47.0,51131.0,Kolkata,Sales,3.0,8.0,14248.0,11.0
2122.0,Pooja,48.0,,Kolkata,,23.0,,,10.0
5079.0,Pooja,41.0,94013.0,,IT,3.0,4.0,24454.0,10.0
2571.0,,31.0,32260.0,Mumbai,Sales,2.0,1.0,,
6073.0,Rohan,28.0,92353.0,Chennai,Marketing,14.0,4.0,8248.0,11.0
6104.0,Sneha,18.0,42400.0,Mumbai,Sales,15.0,8.0,29885.0,7.0
3143.0,Sneha,43.0,93851.0,Chennai,HR,17.0,1.0,25808.0,9.0
7806.0,Rohan,37.0,88915.0,Bangalore,Finance,0.0,9.0,7032.0,4.0
8357.0,Priya,19.0,114348.0,Kolkata,Finance,4.0,4.0,,11.0
4440.0,Rahul,50.0,48369.0,Kolkata,IT,22.0,3.0,26395.0,10.0
4766.0,Akash,34.0,139719.0,Delhi,Finance,9.0,7.0,9762.0,
6644.0,Aman,23.0,72160.0,Mumbai,Finance,21.0,6.0,12513.0,7.0
3914.0,Priya,,57128.0,Bangalore,Marketing,7.0,,,9.0
,Priya,32.0,118373.0,Chennai,Finance,8.0,4.0,24663.0,4.0
6917.0,Karan,20.0,59794.0,Kolkata,HR,23.0,7.0,22956.0,7.0
9787.0,Aman,39.0,117351.0,Mumbai,IT,2.0,8.0,,6.0
1728.0,Aman,55.0,41319.0,Mumbai,Sales,4.0,1.0,44386.0,7.0
2365.0,Rohan,38.0,21010.0,Bangalore,Finance,2.0,2.0,,9.0
5492.0,Rahul,52.0,106359.0,Mumbai,,0.0,3.0,45086.0,
1698.0,Priya,,47440.0,Bangalore,,21.0,8.0,13681.0,10.0
8186.0,Priya,23.0,,Bangalore,IT,7.0,1.0,43649.0,10.0
1395.0,Akash,28.0,130972.0,Delhi,Sales,11.0,2.0,9292.0,9.0
8400.0,Aman,34.0,59538.0,Delhi,HR,22.0,1.0,28705.0,5.0
9082.0,Aman,53.0,93241.0,Chennai,Marketing,18.0,4.0,29971.0,10.0
5171.0,Priya,48.0,25017.0,,Marketing,12.0,4.0,22260.0,11.0
,Aman,30.0,45190.0,???,Unknown123,1.0,3.0,,5.0
3502.0,Rohan,46.0,51655.0,Kolkata,Finance,3.0,5.0,14584.0,9.0
1717.0,Akash,146.0,1208852.0,Delhi,Sales,7.0,8.0,485304.0,7.0
3782.0,Priya,37.0,101697.0,Bangalore,Marketing,3.0,2.0,12857.0,11.0
5946.0,Sneha,55.0,22804.0,Bangalore,Finance,22.0,8.0,36155.0,10.0
6486.0,Pooja,52.0,122535.0,Bangalore,Sales,,8.0,39359.0,10.0
9335.0,Akash,56.0,109965.0,Pune,Sales,15.0,8.0,37959.0,
5980.0,Sneha,18.0,27681.0,Delhi,IT,2.0,4.0,19900.0,11.0
8266.0,,30.0,143508.0,Mumbai,Sales,11.0,6.0,39383.0,6.0
5491.0,Rohan,44.0,31601.0,Delhi,,15.0,7.0,,6.0
,Akash,20.0,114479.0,Chennai,IT,15.0,3.0,27615.0,4.0
6588.0,Sneha,37.0,29691.0,Kolkata,HR,7.0,1.0,10859.0,10.0
8651.0,Aman,45.0,135911.0,,Marketing,19.0,7.0,23227.0,
,Priya,23.0,102878.0,Chennai,HR,7.0,2.0,33940.0,6.0
2167.0,Akash,26.0,26417.0,Bangalore,Marketing,23.0,2.0,34084.0,
,Pooja,50.0,138438.0,Kolkata,HR,7.0,3.0,21636.0,4.0
3156.0,Pooja,21.0,51913.0,Mumbai,HR,7.0,8.0,36605.0,9.0
8860.0,Pooja,,97266.0,,Marketing,3.0,4.0,28699.0,4.0
6161.0,,55.0,90943.0,Kolkata,Finance,19.0,3.0,,4.0
6305.0,Priya,18.0,109533.0,Pune,Marketing,12.0,4.0,,9.0
,Akash,42.0,88990.0,Kolkata,IT,18.0,6.0,23742.0,6.0
5729.0,Priya,18.0,66879.0,Kolkata,Marketing,13.0,,31109.0,7.0
8330.0,Sneha,,118409.0,Mumbai,IT,16.0,9.0,19273.0,4.0
6334.0,Akash,59.0,63247.0,,Finance,22.0,5.0,30286.0,7.0
9924.0,Akash,36.0,118644.0,Chennai,Marketing,15.0,5.0,35757.0,11.0
5330.0,Aman,34.0,49148.0,Delhi,IT,22.0,1.0,20662.0,4.0
9010.0,Pooja,56.0,147980.0,Chennai,HR,20.0,9.0,,9.0
7801.0,Pooja,58.0,66532.0,Mumbai,HR,15.0,9.0,11848.0,11.0
5846.0,Akash,29.0,28403.0,Delhi,IT,7.0,1.0,23875.0,8.0
7731.0,Pooja,37.0,,Pune,HR,19.0,2.0,34520.0,
8241.0,Rahul,39.0,41744.0,Kolkata,Marketing,23.0,8.0,22495.0,
1953.0,Aman,48.0,143930.0,Mumbai,HR,0.0,1.0,,7.0
3539.0,Rahul,51.0,73866.0,Chennai,Marketing,1.0,9.0,29984.0,8.0
8056.0,Sneha,40.0,113559.0,,IT,23.0,1.0,22969.0,5.0
2542.0,Rahul,36.0,25120.0,Pune,Marketing,,4.0,5141.0,4.0
6293.0,Karan,19.0,126892.0,Kolkata,HR,,7.0,,8.0
2191.0,Rohan,19.0,134912.0,Bangalore,Marketing,15.0,6.0,24347.0,4.0
7313.0,Rahul,55.0,98566.0,???,Unknown123,8.0,9.0,,9.0
,Akash,56.0,34725.0,,Sales,9.0,4.0,,8.0
3681.0,,54.0,55468.0,Pune,Marketing,12.0,7.0,24311.0,8.0
,,29.0,146719.0,Bangalore,Marketing,16.0,5.0,,10.0
7172.0,Aman,45.0,136725.0,Mumbai,Sales,14.0,4.0,8558.0,4.0
6541.0,,28.0,60269.0,Bangalore,Sales,19.0,1.0,6454.0,4.0
2365.0,Aman,59.0,35559.0,Pune,Finance,16.0,8.0,36677.0,5.0
9691.0,Priya,124.0,1130292.0,Kolkata,IT,0.0,9.0,184715.0,7.0
9702.0,Pooja,38.0,31684.0,Kolkata,IT,6.0,2.0,,5.0
8494.0,Rahul,46.0,103183.0,Delhi,HR,3.0,1.0,14322.0,4.0
5312.0,Sneha,46.0,129259.0,Delhi,Marketing,14.0,2.0,21249.0,5.0
2324.0,,57.0,136359.0,,IT,12.0,2.0,48544.0,11.0
4141.0,Rohan,59.0,56060.0,Chennai,Sales,24.0,1.0,26981.0,8.0
8419.0,Akash,29.0,56883.0,Pune,Marketing,3.0,8.0,44028.0,5.0
4486.0,Sneha,19.0,40797.0,,Finance,22.0,4.0,,10.0
2810.0,Aman,57.0,56246.0,Mumbai,Finance,10.0,3.0,11475.0,11.0
7588.0,Akash,55.0,56035.0,Bangalore,HR,7.0,9.0,7015.0,6.0
,Pooja,50.0,109624.0,Mumbai,HR,24.0,9.0,41030.0,11.0
6301.0,Rahul,27.0,,Mumbai,HR,0.0,9.0,11036.0,5.0
5186.0,Karan,58.0,144272.0,Bangalore,Marketing,1.0,5.0,16974.0,5.0
9905.0,Pooja,28.0,125086.0,Delhi,Marketing,2.0,9.0,5326.0,4.0
6977.0,Sneha,33.0,,Delhi,Sales,6.0,9.0,25633.0,
5268.0,Karan,25.0,,Kolkata,Finance,16.0,3.0,20586.0,5.0
5748.0,,21.0,53176.0,Bangalore,IT,16.0,1.0,25794.0,4.0
5849.0,Karan,45.0,54116.0,Bangalore,Marketing,,3.0,34599.0,6.0
4709.0,Pooja,34.0,,Kolkata,Sales,12.0,8.0,31160.0,7.0
7619.0,Aman,35.0,112479.0,Delhi,Finance,6.0,3.0,18315.0,7.0
9647.0,Karan,22.0,72126.0,Kolkata,Sales,18.0,4.0,32367.0,11.0
4072.0,Rahul,25.0,118691.0,Mumbai,IT,22.0,1.0,11756.0,4.0
7530.0,Sneha,22.0,,Bangalore,Sales,15.0,7.0,10009.0,7.0
1504.0,Rohan,52.0,98022.0,Delhi,Sales,18.0,5.0,13626.0,
2214.0,Sneha,40.0,134977.0,Bangalore,HR,8.0,8.0,38651.0,8.0
2531.0,,39.0,,Mumbai,IT,2.0,8.0,46615.0,11.0
8576.0,Rahul,19.0,123572.0,Delhi,Marketing,1.0,7.0,21849.0,4.0
1823.0,,53.0,139634.0,Bangalore,,2.0,9.0,48841.0,11.0
,Sneha,20.0,,Bangalore,HR,6.0,5.0,31314.0,
6029.0,,45.0,96769.0,Pune,Finance,21.0,3.0,19107.0,11.0
,Aman,40.0,102040.0,Pune,IT,17.0,1.0,37039.0,
3105.0,Rohan,26.0,73817.0,Mumbai,Finance,10.0,2.0,40392.0,8.0
,Rohan,36.0,116762.0,Kolkata,Sales,9.0,6.0,5418.0,9.0
7316.0,Priya,,77504.0,Mumbai,Marketing,11.0,4.0,29087.0,6.0
2852.0,Priya,30.0,125641.0,Bangalore,Marketing,12.0,3.0,14254.0,4.0
5910.0,Rahul,26.0,49236.0,Delhi,Finance,15.0,9.0,17871.0,11.0
5175.0,Priya,22.0,85912.0,Mumbai,IT,9.0,,39506.0,9.0
,Aman,57.0,83572.0,Bangalore,IT,16.0,7.0,,8.0
,Sneha,47.0,71894.0,Bangalore,Finance,12.0,5.0,23785.0,11.0
2256.0,Priya,40.0,74781.0,Kolkata,Marketing,2.0,9.0,29591.0,4.0
4376.0,Aman,50.0,30673.0,Mumbai,Sales,7.0,4.0,36006.0,10.0
6645.0,Akash,38.0,142021.0,Delhi,Marketing,13.0,6.0,12539.0,5.0
,Priya,30.0,98928.0,Mumbai,Finance,8.0,6.0,29712.0,11.0
,Akash,59.0,116253.0,Mumbai,Finance,20.0,5.0,,4.0
9053.0,Karan,58.0,76109.0,Kolkata,Marketing,21.0,3.0,10089.0,6.0
4330.0,Sneha,58.0,69232.0,Bangalore,Finance,8.0,,24592.0,7.0
3703.0,Rohan,29.0,28974.0,Mumbai,Finance,7.0,9.0,23978.0,8.0
9662.0,Sneha,39.0,90279.0,Chennai,Finance,,8.0,24127.0,7.0
9120.0,Karan,21.0,23632.0,???,Unknown123,6.0,6.0,19107.0,4.0
8114.0,Priya,26.0,92756.0,Kolkata,IT,0.0,2.0,20912.0,10.0
,Rohan,48.0,119954.0,Bangalore,Finance,7.0,2.0,38765.0,5.0
6063.0,Sneha,19.0,61508.0,Mumbai,Marketing,8.0,1.0,13603.0,
9549.0,Akash,53.0,70514.0,Pune,IT,2.0,4.0,43970.0,5.0
8575.0,Rohan,28.0,,Bangalore,Finance,7.0,9.0,14940.0,11.0
,Akash,46.0,123264.0,Pune,IT,,,37532.0,9.0
5468.0,Rahul,53.0,49083.0,Pune,IT,13.0,9.0,49471.0,5.0
7819.0,Sneha,51.0,,Delhi,,21.0,3.0,25311.0,7.0
,Sneha,26.0,149852.0,,HR,21.0,7.0,,6.0
3745.0,Akash,29.0,148096.0,Mumbai,Marketing,18.0,6.0,30968.0,6.0
,Pooja,38.0,64415.0,Mumbai,Sales,7.0,3.0,44160.0,8.0
1539.0,Rahul,22.0,64550.0,Pune,Finance,24.0,3.0,42088.0,5.0
5964.0,Rohan,24.0,89346.0,Chennai,Sales,4.0,7.0,,7.0
5835.0,Akash,54.0,56807.0,Kolkata,HR,17.0,5.0,34868.0,9.0
,Rahul,20.0,64294.0,Kolkata,Sales,20.0,,20799.0,9.0
7042.0,Akash,,49676.0,Chennai,Sales,23.0,5.0,,9.0
8102.0,Aman,36.0,77402.0,Kolkata,IT,22.0,5.0,31058.0,5.0
8312.0,Sneha,20.0,116660.0,Chennai,Marketing,5.0,7.0,,4.0
6320.0,Aman,37.0,105488.0,Delhi,,10.0,3.0,24494.0,4.0
7132.0,Rohan,32.0,134840.0,Delhi,,23.0,1.0,33797.0,11.0
,Aman,55.0,91362.0,Pune,,10.0,9.0,39153.0,11.0
3779.0,Sneha,28.0,104511.0,Bangalore,Sales,23.0,4.0,24622.0,8.0
1924.0,Priya,118.0,1379011.0,Kolkata,HR,20.0,7.0,345842.0,5.0
2581.0,Rahul,21.0,139478.0,Pune,Finance,16.0,1.0,,5.0
8714.0,Sneha,52.0,76394.0,Bangalore,,21.0,5.0,37611.0,10.0
4324.0,Sneha,25.0,125172.0,,IT,14.0,9.0,,8.0
6713.0,Priya,38.0,112767.0,Bangalore,IT,,1.0,22663.0,5.0
8026.0,Aman,52.0,116577.0,Bangalore,,1.0,,33167.0,9.0
1255.0,Rohan,21.0,55734.0,Kolkata,Marketing,18.0,3.0,37613.0,6.0
5804.0,Pooja,53.0,132300.0,Bangalore,Sales,9.0,8.0,5586.0,8.0
2838.0,Priya,,139689.0,Kolkata,,3.0,5.0,,5.0
1009.0,Sneha,20.0,60013.0,Mumbai,Marketing,7.0,7.0,36646.0,7.0
3871.0,Karan,37.0,27222.0,Pune,Marketing,3.0,9.0,23985.0,8.0
9989.0,Rohan,25.0,88283.0,Kolkata,HR,,5.0,19073.0,5.0
,Akash,31.0,116008.0,Delhi,Finance,15.0,1.0,44537.0,8.0
8418.0,Pooja,18.0,40562.0,Mumbai,Sales,19.0,2.0,31549.0,11.0
6124.0,Sneha,37.0,44066.0,Chennai,Marketing,10.0,2.0,28444.0,6.0
2015.0,Priya,31.0,52543.0,Mumbai,Finance,16.0,,40126.0,5.0
3193.0,Akash,45.0,73813.0,Pune,HR,16.0,9.0,14313.0,8.0
9415.0,Priya,56.0,52982.0,Delhi,IT,,2.0,22964.0,8.0
,,26.0,36082.0,Kolkata,Sales,23.0,3.0,19746.0,7.0
5158.0,Pooja,40.0,,Kolkata,IT,0.0,7.0,35886.0,5.0
4925.0,Karan,33.0,134454.0,Kolkata,Marketing,8.0,4.0,5096.0,11.0
7970.0,Rahul,44.0,,Bangalore,Sales,7.0,2.0,23481.0,6.0
,Rohan,57.0,91331.0,Kolkata,,24.0,4.0,39751.0,6.0
5784.0,Akash,25.0,148431.0,Chennai,IT,19.0,8.0,42492.0,10.0
5000.0,Karan,45.0,68873.0,Chennai,IT,6.0,7.0,11736.0,
2633.0,Aman,35.0,,Kolkata,Finance,20.0,3.0,45077.0,9.0
8266.0,Priya,51.0,,Bangalore,Finance,24.0,9.0,35532.0,8.0
9702.0,Sneha,,116323.0,Delhi,Sales,15.0,9.0,,5.0
1384.0,Akash,41.0,,Delhi,Finance,5.0,1.0,23743.0,11.0
1404.0,Karan,27.0,136019.0,Pune,Finance,,8.0,5170.0,5.0
9175.0,Karan,57.0,33048.0,Kolkata,Marketing,6.0,6.0,,7.0
,Priya,25.0,61058.0,Chennai,Marketing,8.0,3.0,11105.0,9.0
6989.0,Pooja,22.0,63056.0,Pune,Marketing,5.0,5.0,28295.0,
2460.0,Priya,20.0,59467.0,Bangalore,IT,11.0,4.0,26238.0,9.0
,Priya,50.0,84383.0,Kolkata,,15.0,6.0,16316.0,9.0
8140.0,Akash,47.0,114713.0,Chennai,Finance,1.0,6.0,12550.0,
4636.0,Akash,56.0,90020.0,Bangalore,HR,3.0,2.0,45941.0,4.0
5809.0,Priya,24.0,129403.0,Bangalore,Finance,13.0,9.0,7456.0,
5178.0,,38.0,40464.0,Kolkata,Finance,,8.0,25096.0,6.0
8245.0,Sneha,55.0,108039.0,Mumbai,HR,3.0,1.0,13850.0,7.0
7600.0,Rohan,30.0,32781.0,Chennai,,15.0,8.0,41860.0,10.0
6997.0,,42.0,70906.0,Delhi,HR,11.0,2.0,15592.0,
3048.0,Pooja,19.0,45486.0,???,Unknown123,10.0,2.0,5465.0,9.0
5780.0,Priya,19.0,91389.0,Mumbai,IT,11.0,,29563.0,10.0
1716.0,Aman,19.0,127911.0,Mumbai,Sales,0.0,3.0,36277.0,11.0
8939.0,Rohan,32.0,22230.0,Kolkata,IT,6.0,7.0,9024.0,6.0
6565.0,Priya,32.0,71824.0,Pune,IT,15.0,3.0,47122.0,
5544.0,Pooja,35.0,131480.0,Chennai,HR,17.0,4.0,44308.0,7.0
5976.0,,22.0,,Pune,,14.0,7.0,37824.0,8.0
,Rohan,,81388.0,Delhi,IT,23.0,6.0,43770.0,7.0
8239.0,Priya,47.0,130213.0,Delhi,HR,10.0,,23996.0,5.0
1249.0,Akash,31.0,,Chennai,IT,11.0,,21523.0,
9865.0,Priya,22.0,,Chennai,Finance,5.0,5.0,31089.0,8.0
1770.0,Priya,57.0,,Mumbai,IT,19.0,5.0,41588.0,4.0
5363.0,Priya,38.0,43977.0,Chennai,HR,1.0,6.0,29393.0,8.0
2077.0,,25.0,,Chennai,Finance,18.0,6.0,40423.0,7.0
9427.0,Aman,23.0,111857.0,Mumbai,Sales,19.0,8.0,21731.0,4.0
9580.0,Rahul,43.0,82405.0,Delhi,IT,19.0,4.0,41644.0,4.0
8901.0,Aman,21.0,62672.0,Chennai,Marketing,6.0,4.0,,7.0
5858.0,Aman,47.0,92291.0,Pune,Marketing,13.0,6.0,14546.0,
,Akash,52.0,147216.0,Delhi,Marketing,,2.0,,
,Priya,44.0,124665.0,Delhi,,6.0,1.0,9720.0,5.0
3814.0,Aman,44.0,127553.0,Kolkata,IT,20.0,9.0,49199.0,7.0
4374.0,Rohan,22.0,108803.0,Bangalore,HR,8.0,7.0,23009.0,7.0
2252.0,Priya,57.0,88536.0,Pune,Finance,22.0,2.0,7745.0,5.0
7996.0,Akash,109.0,1788813.0,Chennai,IT,12.0,7.0,328416.0,
5673.0,Sneha,52.0,,Kolkata,IT,6.0,1.0,,6.0
5530.0,Pooja,28.0,94430.0,Pune,IT,15.0,5.0,,9.0
7881.0,,55.0,43799.0,Mumbai,Sales,20.0,,34659.0,11.0
7949.0,Akash,55.0,97628.0,Kolkata,Sales,6.0,9.0,47276.0,4.0
7241.0,Karan,22.0,41306.0,Chennai,IT,10.0,8.0,29716.0,9.0
9017.0,Rohan,54.0,72059.0,Delhi,Marketing,5.0,4.0,,7.0
7941.0,Sneha,54.0,63598.0,Delhi,Sales,7.0,,36471.0,9.0
8002.0,Akash,43.0,35747.0,Chennai,Sales,23.0,2.0,45548.0,11.0
2331.0,Sneha,50.0,40698.0,Pune,Marketing,14.0,4.0,,10.0
5261.0,Priya,50.0,99520.0,Chennai,HR,6.0,2.0,11491.0,7.0
8648.0,,,,Chennai,Finance,4.0,3.0,46853.0,11.0
6115.0,,24.0,,Chennai,HR,16.0,6.0,,4.0
5637.0,Aman,49.0,24327.0,Kolkata,Sales,18.0,3.0,38780.0,4.0
5854.0,Akash,26.0,58184.0,Delhi,Marketing,10.0,2.0,43094.0,6.0
4177.0,Karan,33.0,42089.0,,Marketing,2.0,8.0,39590.0,8.0
8730.0,Priya,26.0,93003.0,Pune,Finance,2.0,3.0,28134.0,11.0
3180.0,Rohan,45.0,80959.0,Chennai,IT,,8.0,23087.0,8.0
,Rohan,40.0,22239.0,Bangalore,Marketing,23.0,1.0,41344.0,4.0
8043.0,Priya,29.0,81798.0,Pune,Sales,6.0,3.0,31650.0,5.0
1137.0,Priya,59.0,59332.0,Pune,Sales,1.0,6.0,9916.0,4.0
7327.0,Rohan,26.0,58652.0,Chennai,Sales,4.0,1.0,40544.0,5.0
